iso2c	Country	Year	AG.YLD.CREL.KG	EG.IMP.CONS.ZS	EG.USE.COMM.FO.ZS	FI.RES.TOTL.CD	MS.MIL.MPRT.KD	NY.GDP.PCAP.CD	SH.DYN.MORT	TX.VAL.MRCH.CD.WT	GDPPCKD	AG.PRD.CREL.MT	SP.POP.DPND	SP.POP.TOTL	EN.URB.LCTY.UR.ZS	SP.URB.TOTL.IN.ZS	SP.DYN.TFRT.IN	AG.LND.AGRI.ZS	EN.ATM.CO2E.PC	EG.USE.ELEC.KH.PC
VN	Vietnam	1976	2167.948	0.119089828786541	25.2411316690024	NA	4.2e+07	NA	74.1	4.02e+08	NA	12214000	89.7783231349736	49157643.2	27.1880540898603	18.875	5.8	20.6519401517712	0.283243827279335	46.9103042759381
VN	Vietnam	1977	1873.561	-0.407766169856981	26.3622609888534	NA	4.2e+07	NA	72.3	5.94e+08	NA	11000800	88.8188659040556	50295171.2	27.4327491807625	18.968	5.614	20.9284463424376	0.303741326165324	53.8620296017603
VN	Vietnam	1978	1746.097	1.22219530849977	26.4740818222422	NA	5.77e+08	NA	70.6	6.48e+08	NA	10223400	87.9250679008233	51436139.2	27.6940314559024	19.061	5.423	21.0021813266153	0.299784066997004	54.5919667314377
VN	Vietnam	1979	2002.577	4.85845363652955	27.2354075584389	NA	1.691e+09	NA	68.9	5.87e+08	NA	11734100	87.0061238326296	52573579.2	27.9740997471604	19.154	5.232	21.0451934007189	0.309689396228134	53.4108585097056
VN	Vietnam	1980	2016.127	8.40634231796415	28.6399664365269	NA	1.065e+09	NA	67.2	3.38e+08	189.80217909285	12076200	86.0076702337343	53700000	27.8460867296158	19.247	5.046	21.0697717287782	0.313231452513967	54.5623836126629
VN	Vietnam	1981	2127.856	5.08391600138765	28.1979227046776	NA	1.086e+09	NA	65.6	4.01e+08	197.05396029167	12844800	84.9277315681074	54722337.4927371	27.6847789184837	19.3098	4.865	21.1250729669114	0.323931301405988	55.1146047151274
VN	Vietnam	1982	2433.622	6.05643694477198	29.4613685964074	NA	5.32e+08	NA	64.2	5.26e+08	209.42302696384	14828300	83.8033772075928	55686897.3404939	27.5635060685869	19.3726	4.691	21.1496512949707	0.330107653288714	57.8592120207253
VN	Vietnam	1983	2539.449	7.6690175136281	30.6785913394824	NA	9.59e+08	NA	62.7	6.16e+08	220.44588785132	15211300	82.6683899254775	56654801.8269156	27.449659627197	19.4354	4.521	21.2049525331039	0.34097296922893	57.541459768221
VN	Vietnam	1984	2645.847	11.97655030045	30.0502545185418	NA	5.59e+08	NA	61.4	6.49e+08	234.66266646359	16037800	81.5639868207091	57691661.4318255	27.3124804073932	19.4982	4.359	21.2295308611632	0.304207949024648	67.0114173184017
VN	Vietnam	1985	2691.788	9.74768925591842	29.5703968220466	NA	2.8e+07	239.428695176849	59.9	6.98e+08	238.72594372616	16461900	80.5143390469396	58868000	27.1194184803262	19.561	4.205	20.7379642999785	0.359548889039886	70.3438200720256
VN	Vietnam	1986	2715.056	10.5638428534007	31.2544781955441	NA	7.8e+07	437.129543464652	58.3	7.89e+08	239.76011044373	16572700	79.5033481237243	60249000	26.7442838643249	19.6998	4.063	20.6611570247934	0.383261116367077	73.4120068382878
VN	Vietnam	1987	2606.82	13.2247106010406	33.4422475732135	NA	4.5e+07	593.653573582954	56.6	8.54e+08	242.3149810529	15663600	78.5138173807179	61750000	26.3382174308614	19.8386	3.931	20.6150726596823	0.420561846153846	80.1457489878542
VN	Vietnam	1988	2849.783	9.25443166466888	32.262925138237	NA	6e+07	401.874910996319	54.7	1.038e+09	248.66508564178	17814850	77.5591839649997	63263000	25.9505893604828	19.9774	3.806	20.6150726596823	0.366450753204875	87.1757583421589
VN	Vietnam	1989	3089.151	2.8681696160235	28.0589719814489	NA	1.28e+08	97.1578850637933	52.6	1.946e+09	260.75019111245	19834204	76.6554397645384	64774000	25.6187163166496	20.1162	3.684	20.6304341147193	0.270323355049866	94.1581498749498
VN	Vietnam	1990	3072.947	-2.31505655729138	27.6278972349949	NA	1.16e+08	98.0318690016326	50.5	2404039000	268.89210500268	19896104	75.8009588496969	66016700	25.511419212319	20.255	3.558	20.6642293158008	0.324280765321502	98.0963907617315
VN	Vietnam	1991	3006.371	-11.5472117679751	26.8256031299272	NA	NA	142.965889882732	48.2	2087100000	279.72679225758	20293904	75.0072342763266	67242400	25.1162613530241	20.6414	3.416	20.7410365909859	0.319024157376893	102.004092655824
VN	Vietnam	1992	3212.558	-16.4230064716574	28.1054321141541	NA	NA	144.148658604132	46	2580680000	298.55002734245	22338204	74.2371044805187	68450100	24.7513641066155	21.0278	3.255	21.5828443270147	0.313770454681586	105.463688146548
VN	Vietnam	1993	3361.556	-17.1182393378637	30.3665349598333	NA	NA	189.260516107776	43.8	2985200000	317.11771412297	23718800	73.3885279053114	69644500	24.4108003594785	21.4142	3.074	21.7733263694737	0.330345655435821	116.333665975059
VN	Vietnam	1994	3458.736	-17.2698490661377	33.6124456177871	NA	NA	229.954805103015	41.7	4054300000	339.39721691956	24672200	72.3378297676038	70824500	24.0954728904508	21.8006	2.878	21.9361577928661	0.370352787524091	134.473240192306
VN	Vietnam	1995	3569.991	-20.7737783383993	37.0370817145478	1323681941.55773	2.81e+08	288.020277867991	39.7	5.449e+09	365.73041781393	26140900	71.0111119323543	71995500	23.801272739024	22.187	2.676	21.7487480414145	0.404057350806648	159.301623018105
VN	Vietnam	1996	3666.282	-24.1687419057886	39.5894531181719	1735897815.15799	2.12e+08	337.050062832197	37.7	7.255e+09	393.54234266723	27933400	69.4017808693925	73156700	23.4748349004125	22.6244	2.482	23.6013395188792	0.473884387896119	186.995859572671
VN	Vietnam	1997	3758.341	-26.3993413499075	42.4506689992184	1985854197.5368	1.11e+08	361.254488300907	36	9.185e+09	419.03598786511	29174500	67.5595898400385	74306900	23.1694161150494	23.0618	2.309	24.0990506620787	0.606948116527536	210.613011712237
VN	Vietnam	1998	3838.737	-31.0623361758098	44.669371371001	2002261894.69596	2.2e+08	360.600798022532	34.3	9.361e+09	436.4401519095	30757500	65.5426394295276	75456300	22.8826098948249	23.4992	2.166	24.747304064641	0.629679947201228	241.172705261191
VN	Vietnam	1999	3971.188	-36.3253532061694	44.4720156386114	3326147670.92666	1.63e+08	374.476420064716	32.8	1.1541e+10	450.46593727526	33148700	63.4285520977749	76596700	22.7177337916706	23.9366	2.057	25.8471842452917	0.622650871382188	261.368962370442
VN	Vietnam	2000	4112.358	-38.9160353951234	46.2734873538112	3416511105.64043	7e+06	401.547802127887	31.5	1.4483e+10	474.63205727102	34537275	61.2792308758077	77630900	22.9135821191487	24.374	1.983	28.2260657107953	0.691020495704674	295.037156596149
VN	Vietnam	2001	4167.274	-36.3335198640167	47.913812186498	3674565625.11627	8.5e+07	415.731157970541	30.3	1.5029e+10	500.96812756751	34271961	59.1260506565989	78621000	22.9995945103481	24.9554	1.94	30.4831399273522	0.777653438648707	335.342974523346
VN	Vietnam	2002	4440.972	-33.3172614259211	52.2715155184712	4121051660.40048	6.6e+07	440.769286530546	29.1	1.6706e+10	530.2482895615	36960407	56.9816765883075	79538700	23.1244414089555	25.5368	1.918	30.4459829335051	0.890209457785958	387.031721665051
VN	Vietnam	2003	4506.729	-30.3163745821006	53.5150715499385	6224181087.44839	2.8e+07	491.528514516744	28	20149300000	562.59870753899	37706900	54.8671345161283	80468400	23.2616491819816	26.1182	1.907	30.7575708710936	0.978858284742831	443.068334899165
VN	Vietnam	2004	4690.915	-47.7527735517732	58.2632847635648	7041460610.34192	3.04e+08	557.823399890412	27.1	2.6485e+10	599.20506421258	39581000	52.8000662041895	81437700	23.4043029105692	26.6996	1.902	31.5915760957203	1.11188345201301	493.616592806526
VN	Vietnam	2005	4726.197	-46.5659108614342	60.7266976067863	9050561633.91108	3.29e+08	642.250866741583	26.1	3.2442e+10	642.25086673522	39621600	50.8025472494803	82393500	23.4175669022367	27.281	1.897	32.4252588125262	1.1887090971982	579.912250359555
VN	Vietnam	2006	4749.761	-45.8209711001319	60.9124808980837	13384067980.1732	4.4e+07	731.140587840298	25.2	39826200000	687.42922467675	39705603	48.8745847289284	83313000	23.3724854290739	27.9034	1.889	32.5023381817009	1.22977182432514	655.311896102649
VN	Vietnam	2007	4846.13	-37.9536707260433	62.9677470993605	23479392788.6664	2e+06	843.204290403717	24.5	4.8561e+10	737.52171482581	40247525	47.04530004658	84221100	23.345107610518	28.5258	1.877	32.4526719772955	1.34944011655037	738.449153478166
VN	Vietnam	2008	4897.591	-25.5503233294441	64.8164535502014	23890250552.5391	1.66e+08	1070.15495862562	24	6.2685e+10	775.76345616465	43304647	45.3909650442516	85122300	23.334491696553	29.1482	1.862	33.0273809139872	1.4939002588041	813.124175451086
VN	Vietnam	2009	5080.149	-24.3286580982347	67.036702941951	16447103982.9902	5.6e+07	1129.6751504032	23.6	57096330000	808.48815655428	43323649	43.9992324442988	86025000	23.3346894943972	29.7706	1.843	33.1925049182443	1.6281011101424	917.396105783203
VN	Vietnam	2010	5177.202	-12.6903585180516	70.3281775071395	12466599340.405	1.52e+08	1224.24691751431	23.4	72236666000	851.11519342069	44614201	42.9195172170298	86932500	23.3412734800282	30.393	1.82	34.727642145322	1.72811843671814	1034.60731026946
VN	Vietnam	2011	5380.964	-8.79853303543178	71.0461689623535	13539120120.3737	1.009e+09	1408.00631251594	23.2	96905674000	894.31815731995	47235962.56	42.1619089828426	87840000	23.3342959449048	31.0356	1.794	34.9662979327249	NA	1073.28096539162
